SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes,GeoID,Geo,Region
SP03,G6,P10,6/18/2021 0:00,5166,150,216,G6,UK,Europe
SP14,G1,P20,6/18/2021 0:00,4018,229,237,G1,India,APAC
SP01,G3,P08,6/18/2021 0:00,5376,69,336,G3,Canada,Americas
SP17,G3,P22,6/18/2021 0:00,2884,101,138,G3,Canada,Americas
SP25,G4,P17,6/18/2021 0:00,7588,72,253,G4,New Zealand,APAC
SP11,G1,P08,6/18/2021 0:00,12341,303,561,G1,India,APAC
SP05,G5,P09,6/18/2021 0:00,7392,53,822,G5,Australia,APAC
SP15,G4,P03,6/21/2021 0:00,9247,204,421,G4,New Zealand,APAC
SP15,G1,P17,6/21/2021 0:00,14035,66,540,G1,India,APAC
SP07,G6,P02,6/21/2021 0:00,1890,20,146,G6,UK,Europe
SP13,G4,P11,6/21/2021 0:00,3738,98,134,G4,New Zealand,APAC
SP09,G5,P02,6/22/2021 0:00,2940,46,294,G5,Australia,APAC
SP25,G3,P06,6/22/2021 0:00,5145,325,396,G3,Canada,Americas
SP06,G6,P09,6/22/2021 0:00,3031,316,337,G6,UK,Europe
SP10,G4,P16,6/22/2021 0:00,2317,82,101,G4,New Zealand,APAC
SP25,G2,P22,6/22/2021 0:00,5327,168,214,G2,USA,Americas
SP25,G2,P05,6/22/2021 0:00,7301,288,457,G2,USA,Americas
SP14,G5,P22,6/22/2021 0:00,12880,195,644,G5,Australia,APAC
SP17,G6,P07,6/22/2021 0:00,11221,2,511,G6,UK,Europe
SP25,G1,P11,6/23/2021 0:00,4599,50,184,G1,India,APAC
SP20,G2,P17,6/23/2021 0:00,1981,208,77,G2,USA,Americas
SP23,G2,P22,6/23/2021 0:00,784,510,33,G2,USA,Americas
SP02,G6,P03,6/23/2021 0:00,3171,40,151,G6,UK,Europe
SP15,G3,P19,6/23/2021 0:00,6853,147,762,G3,Canada,Americas
SP21,G5,P10,6/24/2021 0:00,4648,147,194,G5,Australia,APAC
SP09,G1,P20,6/24/2021 0:00,10493,20,656,G1,India,APAC
SP02,G4,P17,6/24/2021 0:00,1456,49,54,G4,New Zealand,APAC
SP24,G2,P18,6/24/2021 0:00,9296,341,345,G2,USA,Americas
SP17,G1,P15,6/24/2021 0:00,9723,122,973,G1,India,APAC
SP16,G5,P17,6/24/2021 0:00,483,595,20,G5,Australia,APAC
SP17,G1,P19,6/24/2021 0:00,1869,46,144,G1,India,APAC
SP02,G1,P09,6/24/2021 0:00,6951,290,696,G1,India,APAC
SP19,G6,P21,6/24/2021 0:00,4466,279,236,G6,UK,Europe
SP09,G6,P03,6/24/2021 0:00,3199,98,178,G6,UK,Europe
SP05,G2,P08,6/24/2021 0:00,11270,179,537,G2,USA,Americas
SP12,G6,P12,6/24/2021 0:00,11641,244,728,G6,UK,Europe
SP23,G6,P17,6/24/2021 0:00,11809,217,473,G6,UK,Europe
SP16,G4,P08,6/24/2021 0:00,22484,38,978,G4,New Zealand,APAC
SP20,G4,P02,6/24/2021 0:00,4130,33,276,G4,New Zealand,APAC
SP21,G3,P13,6/24/2021 0:00,14420,163,721,G3,Canada,Americas
SP16,G3,P10,6/24/2021 0:00,3220,12,135,G3,Canada,Americas
SP05,G6,P07,6/25/2021 0:00,6293,248,243,G6,UK,Europe
SP07,G4,P12,6/25/2021 0:00,15365,338,1281,G4,New Zealand,APAC
SP24,G6,P22,6/25/2021 0:00,8897,131,495,G6,UK,Europe
SP23,G4,P14,6/25/2021 0:00,5215,437,348,G4,New Zealand,APAC
SP20,G5,P04,6/25/2021 0:00,12180,68,609,G5,Australia,APAC
SP23,G2,P10,6/25/2021 0:00,6741,87,281,G2,USA,Americas
SP09,G3,P01,6/25/2021 0:00,2856,197,99,G3,Canada,Americas
SP15,G2,P13,6/25/2021 0:00,2758,5,163,G2,USA,Americas
SP09,G4,P19,6/25/2021 0:00,9660,29,805,G4,New Zealand,APAC
SP04,G4,P11,6/25/2021 0:00,49,445,2,G4,New Zealand,APAC
SP20,G2,P01,6/25/2021 0:00,6258,338,202,G2,USA,Americas
SP09,G1,P01,6/25/2021 0:00,28,274,2,G1,India,APAC
SP04,G3,P20,6/25/2021 0:00,4452,309,212,G3,Canada,Americas
SP02,G5,P10,6/25/2021 0:00,2716,240,105,G5,Australia,APAC
SP18,G6,P10,6/25/2021 0:00,12495,23,481,G6,UK,Europe
SP01,G3,P18,6/25/2021 0:00,9737,212,296,G3,Canada,Americas
SP22,G5,P02,6/25/2021 0:00,3241,232,325,G5,Australia,APAC
SP10,G2,P03,6/25/2021 0:00,9716,33,608,G2,USA,Americas
SP13,G3,P13,6/25/2021 0:00,6461,178,404,G3,Canada,Americas
SP17,G5,P18,6/25/2021 0:00,420,52,14,G5,Australia,APAC
SP07,G4,P06,6/25/2021 0:00,3906,170,279,G4,New Zealand,APAC
SP21,G3,P01,6/28/2021 0:00,3129,177,126,G3,Canada,Americas
SP08,G2,P13,6/28/2021 0:00,2604,368,114,G2,USA,Americas
SP03,G6,P09,6/28/2021 0:00,2009,265,144,G6,UK,Europe
SP10,G2,P17,6/28/2021 0:00,3339,92,129,G2,USA,Americas
SP24,G5,P05,6/28/2021 0:00,3871,107,204,G5,Australia,APAC
SP05,G5,P22,6/28/2021 0:00,1120,301,44,G5,Australia,APAC
SP10,G2,P22,6/28/2021 0:00,4529,109,227,G2,USA,Americas
SP10,G1,P19,6/28/2021 0:00,3115,22,284,G1,India,APAC
SP18,G4,P13,6/28/2021 0:00,6111,115,322,G4,New Zealand,APAC
SP06,G2,P03,6/28/2021 0:00,7476,232,440,G2,USA,Americas
SP19,G3,P05,6/28/2021 0:00,1925,256,92,G3,Canada,Americas
SP10,G2,P07,6/28/2021 0:00,4760,157,207,G2,USA,Americas
SP22,G6,P21,6/28/2021 0:00,17724,63,1182,G6,UK,Europe
SP06,G1,P05,6/28/2021 0:00,3731,89,220,G1,India,APAC
SP09,G5,P19,6/28/2021 0:00,7574,99,583,G5,Australia,APAC
SP07,G5,P14,6/28/2021 0:00,4137,34,345,G5,Australia,APAC
SP09,G1,P17,6/28/2021 0:00,13076,120,436,G1,India,APAC
SP17,G3,P05,6/29/2021 0:00,4403,66,339,G3,Canada,Americas
SP21,G3,P22,6/29/2021 0:00,2478,396,108,G3,Canada,Americas
SP04,G2,P22,6/29/2021 0:00,2016,26,96,G2,USA,Americas
SP17,G2,P19,6/29/2021 0:00,1799,262,129,G2,USA,Americas
SP20,G2,P12,6/29/2021 0:00,6685,277,372,G2,USA,Americas
SP06,G6,P13,6/29/2021 0:00,5257,225,277,G6,UK,Europe
SP12,G5,P06,6/29/2021 0:00,2408,232,172,G5,Australia,APAC
SP11,G6,P04,6/29/2021 0:00,5096,92,243,G6,UK,Europe
SP10,G2,P15,6/29/2021 0:00,9772,116,815,G2,USA,Americas
SP24,G2,P02,6/29/2021 0:00,8071,78,539,G2,USA,Americas
SP06,G3,P20,6/30/2021 0:00,4984,543,333,G3,Canada,Americas
SP18,G6,P20,6/30/2021 0:00,8134,299,543,G6,UK,Europe
SP24,G2,P01,6/30/2021 0:00,861,57,30,G2,USA,Americas
SP14,G4,P10,6/30/2021 0:00,8694,17,396,G4,New Zealand,APAC
SP07,G6,P18,6/30/2021 0:00,2576,139,84,G6,UK,Europe
SP24,G6,P04,7/1/2021 0:00,1519,214,73,G6,UK,Europe
SP09,G3,P21,7/1/2021 0:00,7476,152,534,G3,Canada,Americas
SP12,G2,P18,7/1/2021 0:00,8155,84,272,G2,USA,Americas
SP15,G5,P02,7/1/2021 0:00,1995,212,167,G5,Australia,APAC
SP15,G2,P20,7/1/2021 0:00,3535,22,169,G2,USA,Americas
SP18,G4,P05,7/1/2021 0:00,5033,142,360,G4,New Zealand,APAC
SP18,G2,P19,7/1/2021 0:00,5068,35,461,G2,USA,Americas
SP11,G4,P14,7/2/2021 0:00,399,117,37,G4,New Zealand,APAC
SP21,G6,P17,7/2/2021 0:00,1246,235,43,G6,UK,Europe
SP16,G1,P18,7/2/2021 0:00,3423,464,127,G1,India,APAC
SP03,G2,P09,7/2/2021 0:00,2632,150,329,G2,USA,Americas
SP01,G5,P13,7/2/2021 0:00,5474,83,274,G5,Australia,APAC
SP15,G3,P02,7/2/2021 0:00,84,204,9,G3,Canada,Americas
SP17,G2,P18,7/2/2021 0:00,4228,26,157,G2,USA,Americas
SP23,G4,P10,7/2/2021 0:00,5418,253,258,G4,New Zealand,APAC
SP03,G6,P03,7/2/2021 0:00,2373,252,132,G6,UK,Europe
SP06,G3,P02,7/2/2021 0:00,8659,245,963,G3,Canada,Americas
SP09,G6,P21,7/2/2021 0:00,11361,43,758,G6,UK,Europe
SP18,G4,P10,7/2/2021 0:00,462,312,21,G4,New Zealand,APAC
SP07,G6,P06,7/2/2021 0:00,3668,96,175,G6,UK,Europe
SP12,G4,P17,7/2/2021 0:00,2534,17,102,G4,New Zealand,APAC
SP04,G6,P06,7/5/2021 0:00,5838,290,325,G6,UK,Europe
SP19,G6,P07,7/5/2021 0:00,8036,50,366,G6,UK,Europe
SP20,G5,P06,7/5/2021 0:00,3311,215,195,G5,Australia,APAC
SP24,G1,P18,7/5/2021 0:00,21,128,1,G1,India,APAC
SP20,G5,P13,7/5/2021 0:00,6979,36,349,G5,Australia,APAC
SP03,G3,P21,7/5/2021 0:00,7308,34,366,G3,Canada,Americas
SP03,G4,P13,7/5/2021 0:00,14609,22,812,G4,New Zealand,APAC
SP02,G3,P21,7/6/2021 0:00,7721,264,368,G3,Canada,Americas
SP19,G4,P19,7/6/2021 0:00,6944,446,463,G4,New Zealand,APAC
SP25,G1,P02,7/6/2021 0:00,3738,117,234,G1,India,APAC
SP08,G5,P06,7/6/2021 0:00,13867,155,730,G5,Australia,APAC
SP12,G6,P08,7/6/2021 0:00,6664,152,392,G6,UK,Europe
SP20,G2,P07,7/6/2021 0:00,4802,41,161,G2,USA,Americas
SP24,G3,P04,7/6/2021 0:00,11410,15,571,G3,Canada,Americas
SP06,G1,P21,7/6/2021 0:00,308,205,22,G1,India,APAC
SP19,G4,P01,7/7/2021 0:00,2009,87,75,G4,New Zealand,APAC
SP08,G3,P02,7/7/2021 0:00,2191,4,200,G3,Canada,Americas
SP03,G1,P07,7/7/2021 0:00,5642,147,217,G1,India,APAC
SP12,G3,P01,7/7/2021 0:00,511,295,20,G3,Canada,Americas
SP24,G3,P02,7/7/2021 0:00,19754,175,1976,G3,Canada,Americas
SP14,G3,P07,7/7/2021 0:00,1547,286,65,G3,Canada,Americas
SP19,G4,P03,7/7/2021 0:00,4991,532,294,G4,New Zealand,APAC
SP14,G4,P18,7/7/2021 0:00,17647,186,679,G4,New Zealand,APAC
SP24,G5,P06,7/7/2021 0:00,12593,37,969,G5,Australia,APAC
SP13,G5,P12,7/7/2021 0:00,4368,51,398,G5,Australia,APAC
SP12,G6,P02,7/7/2021 0:00,8715,182,727,G6,UK,Europe
SP01,G6,P21,7/7/2021 0:00,1617,314,102,G6,UK,Europe
SP10,G2,P21,7/7/2021 0:00,1085,110,58,G2,USA,Americas
SP14,G4,P16,7/7/2021 0:00,4256,283,158,G4,New Zealand,APAC
SP10,G6,P21,7/7/2021 0:00,175,24,8,G6,UK,Europe
SP24,G3,P19,7/7/2021 0:00,10689,151,713,G3,Canada,Americas
SP07,G2,P06,7/7/2021 0:00,7798,9,557,G2,USA,Americas
SP23,G1,P15,7/7/2021 0:00,1036,76,87,G1,India,APAC
SP08,G4,P14,7/7/2021 0:00,2107,17,163,G4,New Zealand,APAC
SP19,G4,P11,7/7/2021 0:00,7098,348,237,G4,New Zealand,APAC
SP09,G3,P09,7/7/2021 0:00,3073,94,513,G3,Canada,Americas
SP06,G6,P15,7/7/2021 0:00,5145,13,343,G6,UK,Europe
SP05,G4,P16,7/7/2021 0:00,4620,166,185,G4,New Zealand,APAC
SP12,G1,P01,7/8/2021 0:00,6062,244,217,G1,India,APAC
SP10,G5,P22,7/8/2021 0:00,7581,171,304,G5,Australia,APAC
SP08,G4,P04,7/8/2021 0:00,2198,17,105,G4,New Zealand,APAC
SP24,G1,P01,7/8/2021 0:00,1946,51,65,G1,India,APAC
SP24,G3,P17,7/8/2021 0:00,2800,230,108,G3,Canada,Americas
SP25,G6,P20,7/8/2021 0:00,7182,332,360,G6,UK,Europe
SP22,G2,P21,7/8/2021 0:00,7301,287,522,G2,USA,Americas
SP20,G3,P16,7/8/2021 0:00,10108,107,349,G3,Canada,Americas
SP17,G1,P18,7/8/2021 0:00,5369,97,174,G1,India,APAC
SP18,G3,P21,7/8/2021 0:00,2667,96,167,G3,Canada,Americas
SP04,G4,P17,7/8/2021 0:00,16779,215,646,G4,New Zealand,APAC
SP22,G4,P19,7/8/2021 0:00,10521,132,1169,G4,New Zealand,APAC
SP21,G5,P22,7/8/2021 0:00,1113,82,51,G5,Australia,APAC
SP21,G6,P14,7/8/2021 0:00,13188,301,1015,G6,UK,Europe
SP15,G2,P04,7/8/2021 0:00,4760,53,340,G2,USA,Americas
SP14,G1,P02,7/8/2021 0:00,6461,153,808,G1,India,APAC
SP13,G3,P09,7/8/2021 0:00,6454,180,718,G3,Canada,Americas
SP09,G3,P12,7/8/2021 0:00,1757,125,118,G3,Canada,Americas
SP21,G4,P08,7/8/2021 0:00,2618,83,110,G4,New Zealand,APAC
SP14,G1,P07,7/9/2021 0:00,10815,100,373,G1,India,APAC
SP07,G6,P07,7/9/2021 0:00,12488,358,500,G6,UK,Europe
SP22,G3,P06,7/9/2021 0:00,4536,139,239,G3,Canada,Americas
SP01,G1,P08,7/9/2021 0:00,1645,379,83,G1,India,APAC
SP03,G4,P14,7/12/2021 0:00,1883,63,135,G4,New Zealand,APAC
SP12,G5,P02,7/12/2021 0:00,7091,92,546,G5,Australia,APAC
SP07,G5,P19,7/12/2021 0:00,7763,351,555,G5,Australia,APAC
SP01,G4,P01,7/12/2021 0:00,2534,46,111,G4,New Zealand,APAC
SP15,G2,P16,7/12/2021 0:00,91,26,4,G2,USA,Americas
SP16,G3,P01,7/12/2021 0:00,1813,31,73,G3,Canada,Americas
SP09,G2,P04,7/12/2021 0:00,3430,263,215,G2,USA,Americas
SP11,G6,P20,7/12/2021 0:00,7063,18,416,G6,UK,Europe
SP17,G6,P17,7/12/2021 0:00,3780,38,158,G6,UK,Europe
SP07,G4,P05,7/13/2021 0:00,1456,61,91,G4,New Zealand,APAC
SP07,G6,P15,7/13/2021 0:00,7889,337,494,G6,UK,Europe
SP23,G3,P16,7/13/2021 0:00,693,248,23,G3,Canada,Americas
SP16,G2,P09,7/13/2021 0:00,9548,32,735,G2,USA,Americas
SP04,G4,P21,7/13/2021 0:00,4445,211,203,G4,New Zealand,APAC
SP10,G3,P14,7/13/2021 0:00,1288,228,86,G3,Canada,Americas
SP15,G3,P13,7/13/2021 0:00,6167,322,257,G3,Canada,Americas
SP05,G6,P03,7/13/2021 0:00,6909,112,364,G6,UK,Europe
SP08,G5,P02,7/13/2021 0:00,2296,122,154,G5,Australia,APAC
SP03,G4,P05,7/14/2021 0:00,406,15,24,G4,New Zealand,APAC
SP04,G1,P07,7/14/2021 0:00,1904,199,71,G1,India,APAC
SP14,G6,P03,7/14/2021 0:00,9443,168,430,G6,UK,Europe
SP14,G2,P18,7/14/2021 0:00,1232,7,38,G2,USA,Americas
SP05,G6,P05,7/14/2021 0:00,1519,9,95,G6,UK,Europe
SP24,G6,P12,7/14/2021 0:00,231,299,14,G6,UK,Europe
SP16,G3,P11,7/15/2021 0:00,4907,212,205,G3,Canada,Americas
SP20,G5,P08,7/15/2021 0:00,5999,430,316,G5,Australia,APAC
SP21,G6,P16,7/15/2021 0:00,2863,158,99,G6,UK,Europe
SP02,G5,P16,7/15/2021 0:00,3430,118,132,G5,Australia,APAC
SP22,G3,P17,7/15/2021 0:00,13405,229,463,G3,Canada,Americas
SP13,G2,P18,7/15/2021 0:00,1981,260,67,G2,USA,Americas
SP14,G5,P02,7/15/2021 0:00,9373,17,1042,G5,Australia,APAC
SP11,G6,P13,7/15/2021 0:00,12089,104,637,G6,UK,Europe
SP16,G2,P07,7/15/2021 0:00,2940,405,109,G2,USA,Americas
SP14,G4,P21,7/15/2021 0:00,2149,82,127,G4,New Zealand,APAC
SP13,G3,P14,7/15/2021 0:00,7378,104,462,G3,Canada,Americas
SP21,G3,P11,7/15/2021 0:00,945,59,30,G3,Canada,Americas
SP14,G2,P05,7/15/2021 0:00,1225,62,82,G2,USA,Americas
SP02,G3,P02,7/15/2021 0:00,8484,201,606,G3,Canada,Americas
SP10,G5,P15,7/15/2021 0:00,2009,75,155,G5,Australia,APAC
SP13,G2,P09,7/15/2021 0:00,11473,80,1913,G2,USA,Americas
SP07,G1,P22,7/15/2021 0:00,945,18,45,G1,India,APAC
SP19,G5,P11,7/15/2021 0:00,973,97,41,G5,Australia,APAC
SP09,G6,P14,7/15/2021 0:00,6517,36,593,G6,UK,Europe
SP11,G4,P07,7/16/2021 0:00,7798,84,312,G4,New Zealand,APAC
SP11,G4,P05,7/16/2021 0:00,966,171,57,G4,New Zealand,APAC
SP04,G4,P02,7/16/2021 0:00,917,75,77,G4,New Zealand,APAC
SP09,G6,P01,7/16/2021 0:00,434,211,17,G6,UK,Europe
SP14,G5,P07,7/16/2021 0:00,9037,509,323,G5,Australia,APAC
SP13,G5,P20,7/16/2021 0:00,364,17,22,G5,Australia,APAC
SP12,G2,P03,7/16/2021 0:00,7903,14,416,G2,USA,Americas
SP05,G2,P13,7/16/2021 0:00,8540,154,389,G2,USA,Americas
SP18,G3,P05,7/16/2021 0:00,4130,64,207,G3,Canada,Americas
SP02,G2,P06,7/16/2021 0:00,2653,161,166,G2,USA,Americas
SP22,G6,P06,7/16/2021 0:00,7133,84,549,G6,UK,Europe
SP09,G2,P17,7/16/2021 0:00,6678,32,268,G2,USA,Americas
SP11,G1,P18,7/16/2021 0:00,9884,258,396,G1,India,APAC
SP18,G5,P02,7/16/2021 0:00,11417,45,1269,G5,Australia,APAC
SP09,G1,P18,7/16/2021 0:00,11039,91,409,G1,India,APAC
SP07,G5,P16,7/16/2021 0:00,189,229,7,G5,Australia,APAC
SP18,G1,P21,7/16/2021 0:00,2835,6,135,G1,India,APAC
SP12,G3,P16,7/16/2021 0:00,4214,116,141,G3,Canada,Americas
SP11,G1,P06,7/16/2021 0:00,3031,505,145,G1,India,APAC
SP25,G1,P13,7/16/2021 0:00,4851,131,211,G1,India,APAC
SP13,G6,P06,7/16/2021 0:00,4543,364,240,G6,UK,Europe
SP11,G5,P15,7/19/2021 0:00,3108,210,389,G5,Australia,APAC
SP14,G6,P07,7/19/2021 0:00,3563,69,128,G6,UK,Europe
SP24,G1,P04,7/19/2021 0:00,8981,173,499,G1,India,APAC
SP06,G3,P07,7/19/2021 0:00,833,105,34,G3,Canada,Americas
SP21,G3,P18,7/19/2021 0:00,4165,20,155,G3,Canada,Americas
SP06,G4,P07,7/19/2021 0:00,896,211,36,G4,New Zealand,APAC
SP06,G3,P15,7/19/2021 0:00,12943,9,925,G3,Canada,Americas
SP09,G1,P08,7/19/2021 0:00,3983,327,182,G1,India,APAC
SP13,G5,P10,7/20/2021 0:00,4025,73,161,G5,Australia,APAC
SP02,G4,P08,7/20/2021 0:00,4809,169,241,G4,New Zealand,APAC
SP11,G5,P06,7/20/2021 0:00,6398,106,400,G5,Australia,APAC
SP14,G2,P20,7/20/2021 0:00,2387,160,171,G2,USA,Americas
SP20,G1,P15,7/20/2021 0:00,5789,245,446,G1,India,APAC
SP22,G2,P18,7/20/2021 0:00,6769,60,219,G2,USA,Americas
SP25,G6,P14,7/20/2021 0:00,3248,113,271,G6,UK,Europe
SP07,G3,P16,7/20/2021 0:00,11473,290,499,G3,Canada,Americas
SP02,G1,P04,7/20/2021 0:00,819,135,49,G1,India,APAC
SP20,G2,P22,7/20/2021 0:00,6195,66,239,G2,USA,Americas
SP06,G2,P22,7/20/2021 0:00,2961,24,119,G2,USA,Americas
SP12,G5,P10,7/20/2021 0:00,3360,247,147,G5,Australia,APAC
SP11,G2,P03,7/20/2021 0:00,10059,284,592,G2,USA,Americas
SP09,G6,P10,7/20/2021 0:00,5257,278,229,G6,UK,Europe
SP23,G2,P20,7/21/2021 0:00,1596,244,84,G2,USA,Americas
SP12,G1,P17,7/21/2021 0:00,8316,85,320,G1,India,APAC
SP02,G6,P02,7/21/2021 0:00,3283,356,235,G6,UK,Europe
SP12,G1,P11,7/21/2021 0:00,6727,113,217,G1,India,APAC
SP10,G5,P13,7/21/2021 0:00,1344,252,68,G5,Australia,APAC
SP04,G5,P05,7/21/2021 0:00,4774,72,319,G5,Australia,APAC
SP12,G2,P01,7/21/2021 0:00,399,243,14,G2,USA,Americas
SP22,G5,P01,7/21/2021 0:00,3024,301,121,G5,Australia,APAC
SP13,G5,P03,7/21/2021 0:00,602,126,41,G5,Australia,APAC
SP15,G1,P21,7/21/2021 0:00,8673,94,434,G1,India,APAC
SP16,G5,P20,7/21/2021 0:00,12404,192,591,G5,Australia,APAC
SP05,G3,P06,7/21/2021 0:00,9541,54,637,G3,Canada,Americas
SP16,G2,P03,7/21/2021 0:00,483,180,25,G2,USA,Americas
SP05,G4,P07,7/21/2021 0:00,2709,173,97,G4,New Zealand,APAC
SP07,G6,P04,7/21/2021 0:00,10983,68,687,G6,UK,Europe
SP21,G4,P18,7/22/2021 0:00,4326,183,140,G4,New Zealand,APAC
SP12,G4,P05,7/22/2021 0:00,112,89,7,G4,New Zealand,APAC
SP20,G2,P15,7/22/2021 0:00,5565,39,619,G2,USA,Americas
SP20,G5,P02,7/22/2021 0:00,9898,110,1100,G5,Australia,APAC
SP19,G2,P11,7/22/2021 0:00,476,176,20,G2,USA,Americas
SP24,G2,P06,7/22/2021 0:00,4599,197,329,G2,USA,Americas
SP04,G2,P14,7/22/2021 0:00,3031,113,190,G2,USA,Americas
SP02,G6,P11,7/22/2021 0:00,5208,124,186,G6,UK,Europe
SP05,G2,P21,7/22/2021 0:00,5873,185,267,G2,USA,Americas
SP12,G1,P10,7/22/2021 0:00,16968,139,653,G1,India,APAC
SP17,G2,P21,7/22/2021 0:00,12635,78,903,G2,USA,Americas
SP13,G4,P08,7/22/2021 0:00,567,120,34,G4,New Zealand,APAC
SP06,G6,P16,7/22/2021 0:00,8246,383,330,G6,UK,Europe
SP17,G4,P09,7/23/2021 0:00,3101,232,239,G4,New Zealand,APAC
SP22,G3,P20,7/23/2021 0:00,4326,221,228,G3,Canada,Americas
SP14,G4,P06,7/23/2021 0:00,5376,114,317,G4,New Zealand,APAC
SP06,G4,P10,7/23/2021 0:00,2240,9,102,G4,New Zealand,APAC
SP23,G6,P12,7/23/2021 0:00,784,118,44,G6,UK,Europe
SP01,G3,P03,7/26/2021 0:00,2240,198,118,G3,Canada,Americas
SP01,G3,P22,7/26/2021 0:00,6643,352,266,G3,Canada,Americas
SP03,G2,P20,7/26/2021 0:00,4459,186,235,G2,USA,Americas
SP14,G3,P21,7/26/2021 0:00,6713,286,373,G3,Canada,Americas
SP11,G3,P10,7/26/2021 0:00,3108,169,116,G3,Canada,Americas
SP10,G3,P21,7/26/2021 0:00,11116,118,530,G3,Canada,Americas
SP06,G2,P08,7/26/2021 0:00,406,329,18,G2,USA,Americas
SP17,G6,P19,7/26/2021 0:00,6055,532,757,G6,UK,Europe
SP21,G5,P01,7/26/2021 0:00,2968,12,106,G5,Australia,APAC
SP24,G3,P08,7/27/2021 0:00,5369,264,256,G3,Canada,Americas
SP08,G5,P17,7/27/2021 0:00,9268,124,371,G5,Australia,APAC
SP06,G6,P18,7/27/2021 0:00,7735,458,287,G6,UK,Europe
SP07,G3,P21,7/27/2021 0:00,8540,390,407,G3,Canada,Americas
SP17,G2,P20,7/27/2021 0:00,6265,52,369,G2,USA,Americas
SP17,G4,P18,7/27/2021 0:00,98,288,4,G4,New Zealand,APAC
SP22,G2,P01,7/27/2021 0:00,7105,22,237,G2,USA,Americas
SP07,G6,P22,7/27/2021 0:00,10605,14,483,G6,UK,Europe
SP18,G2,P06,7/27/2021 0:00,20384,253,1359,G2,USA,Americas
SP14,G2,P07,7/27/2021 0:00,364,79,15,G2,USA,Americas
SP10,G1,P11,7/27/2021 0:00,6881,161,238,G1,India,APAC
SP16,G5,P11,7/27/2021 0:00,483,48,20,G5,Australia,APAC
SP14,G6,P20,7/27/2021 0:00,11284,220,753,G6,UK,Europe
SP21,G4,P10,7/27/2021 0:00,1449,113,52,G4,New Zealand,APAC
SP05,G6,P08,7/28/2021 0:00,7273,403,317,G6,UK,Europe
SP10,G3,P07,7/28/2021 0:00,6916,309,277,G3,Canada,Americas
SP15,G6,P06,7/28/2021 0:00,868,38,52,G6,UK,Europe
SP01,G6,P20,7/28/2021 0:00,952,134,53,G6,UK,Europe
SP16,G4,P06,7/28/2021 0:00,3220,94,190,G4,New Zealand,APAC
SP18,G4,P22,7/28/2021 0:00,3745,187,209,G4,New Zealand,APAC
SP04,G3,P03,7/29/2021 0:00,10878,57,473,G3,Canada,Americas
SP21,G4,P02,7/29/2021 0:00,2653,266,295,G4,New Zealand,APAC
SP13,G2,P22,7/29/2021 0:00,1043,133,53,G2,USA,Americas
SP25,G2,P14,7/29/2021 0:00,5257,63,526,G2,USA,Americas
SP17,G1,P04,7/29/2021 0:00,9639,374,439,G1,India,APAC
SP15,G4,P04,7/29/2021 0:00,12950,249,720,G4,New Zealand,APAC
SP01,G5,P19,7/29/2021 0:00,2884,258,412,G5,Australia,APAC
SP03,G1,P03,7/29/2021 0:00,3024,340,132,G1,India,APAC
SP03,G4,P03,7/29/2021 0:00,9394,332,553,G4,New Zealand,APAC
SP07,G4,P10,7/29/2021 0:00,3878,1,177,G4,New Zealand,APAC
SP23,G4,P05,7/29/2021 0:00,9863,245,520,G4,New Zealand,APAC
SP11,G5,P14,7/29/2021 0:00,3451,256,346,G5,Australia,APAC
SP19,G5,P21,7/29/2021 0:00,8078,136,385,G5,Australia,APAC
SP16,G2,P22,7/29/2021 0:00,3115,183,120,G2,USA,Americas
SP16,G3,P08,7/29/2021 0:00,1981,325,95,G3,Canada,Americas
SP19,G4,P13,7/29/2021 0:00,8078,14,426,G4,New Zealand,APAC
SP24,G3,P07,7/29/2021 0:00,8757,229,351,G3,Canada,Americas
SP08,G5,P14,7/29/2021 0:00,4466,230,406,G5,Australia,APAC
SP04,G3,P18,7/30/2021 0:00,896,140,34,G3,Canada,Americas
SP15,G3,P21,7/30/2021 0:00,10045,145,670,G3,Canada,Americas
SP06,G4,P06,7/30/2021 0:00,12845,328,857,G4,New Zealand,APAC
SP20,G3,P06,7/30/2021 0:00,8708,115,581,G3,Canada,Americas
SP02,G1,P19,7/30/2021 0:00,476,21,44,G1,India,APAC
SP25,G4,P04,7/30/2021 0:00,2625,25,120,G4,New Zealand,APAC
SP23,G3,P12,7/30/2021 0:00,10969,391,646,G3,Canada,Americas
SP01,G2,P02,8/2/2021 0:00,14763,155,985,G2,USA,Americas
SP20,G4,P19,8/2/2021 0:00,13188,85,1884,G4,New Zealand,APAC
SP05,G2,P03,8/2/2021 0:00,6944,299,386,G2,USA,Americas
SP20,G5,P17,8/2/2021 0:00,8561,196,306,G5,Australia,APAC
SP16,G4,P17,8/2/2021 0:00,4753,259,217,G4,New Zealand,APAC
SP24,G1,P07,8/2/2021 0:00,10388,95,473,G1,India,APAC
SP18,G5,P17,8/2/2021 0:00,8057,106,310,G5,Australia,APAC
SP01,G6,P08,8/2/2021 0:00,7,199,1,G6,UK,Europe
SP04,G4,P15,8/2/2021 0:00,1666,94,209,G4,New Zealand,APAC
SP23,G2,P01,8/2/2021 0:00,3934,99,158,G2,USA,Americas
SP12,G1,P18,8/2/2021 0:00,11746,297,368,G1,India,APAC
SP06,G5,P09,8/2/2021 0:00,10150,10,1015,G5,Australia,APAC
